"","venue_name","match_id","match_home_team","match_away_team","match_date","match_local_time","match_attendance","match_round","match_home_team_goals","match_home_team_behinds","match_home_team_score","match_away_team_goals","match_away_team_behinds","match_away_team_score","match_margin","match_winner","match_weather_temp_c","match_weather_type","player_id","player_first_name","player_last_name","player_height_cm","player_weight_kg","player_is_retired","player_team","guernsey_number","kicks","marks","handballs","disposals","effective_disposals","disposal_efficiency_percentage","goals","behinds","hitouts","tackles","rebounds","inside_fifties","clearances","clangers","free_kicks_for","free_kicks_against","brownlow_votes","contested_possessions","uncontested_possessions","contested_marks","marks_inside_fifty","one_percenters","bounces","goal_assists","time_on_ground_percentage","afl_fantasy_score","supercoach_score","centre_clearances","stoppage_clearances","score_involvements","metres_gained","turnovers","intercepts","tackles_inside_fifty","contest_def_losses","contest_def_one_on_ones","contest_off_one_on_ones","contest_off_wins","def_half_pressure_acts","effective_kicks","f50_ground_ball_gets","ground_ball_gets","hitouts_to_advantage","hitout_win_percentage","intercept_marks","marks_on_lead","pressure_acts","rating_points","ruck_contests","score_launches","shots_at_goal","spoils","subbed","player_position","date"
"3747","SCG",16930,"Sydney","Carlton","2025-05-16","19:40:00",0,"10",11,12,78,9,8,62,16,"Sydney",21,"RAIN",12634,"Tom","McCartin",194,0,FALSE,"Sydney",30,10,5,4,14,13,93,0,0,0,2,5,0,0,2,4,1,0,6,7,1,0,3,0,0,94,62,NA,0,0,2,262,2,10,0,0,2,0,0,3,9,0,3,0,0,2,0,4,10.1,0,2,0,3,NA,"FB",2025-05-16
"3748","SCG",16930,"Sydney","Carlton","2025-05-16","19:40:00",0,"10",11,12,78,9,8,62,16,"Sydney",21,"RAIN",12685,"Sam","Walsh",184,0,FALSE,"Carlton",18,8,2,11,19,13,68,1,0,0,7,3,2,2,3,1,2,0,9,11,0,0,0,0,0,85,81,NA,1,1,3,186,4,3,1,0,0,0,0,14,6,0,8,0,0,0,0,31,10.4,0,0,1,0,NA,"HFFR",2025-05-16
"3749","SCG",16930,"Sydney","Carlton","2025-05-16","19:40:00",0,"10",11,12,78,9,8,62,16,"Sydney",21,"RAIN",12699,"Nick","Blakey",196,0,FALSE,"Sydney",22,9,1,4,13,9,69,0,0,0,2,5,1,0,1,0,0,0,3,7,0,0,7,0,0,83,46,NA,0,0,3,397,2,4,0,0,1,0,0,4,6,0,3,0,0,1,0,4,11.9,0,2,0,7,NA,"CHB",2025-05-16
"3750","SCG",16930,"Sydney","Carlton","2025-05-16","19:40:00",0,"10",11,12,78,9,8,62,16,"Sydney",21,"RAIN",12711,"Justin","McInerney",189,0,FALSE,"Sydney",27,12,5,12,24,19,79,1,0,0,2,2,4,3,3,0,0,0,5,19,0,1,2,0,0,81,89,NA,2,1,5,390,4,1,0,0,0,0,0,6,10,0,5,0,0,0,0,13,17.3,0,0,1,1,NA,"HBFL",2025-05-16
"3751","SCG",16930,"Sydney","Carlton","2025-05-16","19:40:00",0,"10",11,12,78,9,8,62,16,"Sydney",21,"RAIN",12715,"James","Rowbottom",186,0,FALSE,"Sydney",8,10,1,9,19,10,53,0,0,0,6,1,3,5,3,0,1,0,11,8,0,0,1,0,0,77,72,NA,0,5,4,280,4,2,0,0,0,0,0,11,3,1,7,0,0,0,1,24,6.1,0,1,1,1,NA,"R",2025-05-16
"3752","SCG",16930,"Sydney","Carlton","2025-05-16","19:40:00",0,"10",11,12,78,9,8,62,16,"Sydney",21,"RAIN",12729,"Peter","Ladhams",204,0,FALSE,"Sydney",19,6,2,4,10,5,50,0,1,5,1,0,1,2,3,2,1,0,6,4,1,1,1,0,1,53,41,NA,0,2,4,99,4,1,0,0,0,0,0,6,2,1,2,2,26.3,0,0,10,2.5,19,0,1,1,NA,"INT",2025-05-16
"3753","SCG",16930,"Sydney","Carlton","2025-05-16","19:40:00",0,"10",11,12,78,9,8,62,16,"Sydney",21,"RAIN",12799,"Chad","Warner",185,0,NA,"Sydney",1,22,4,8,30,17,57,2,0,0,3,2,4,4,6,1,1,0,10,19,0,0,0,1,2,87,116,NA,2,2,9,630,6,3,0,1,1,0,0,6,11,4,8,0,0,1,0,17,21.6,0,3,3,0,NA,"RR",2025-05-16
"3754","SCG",16930,"Sydney","Carlton","2025-05-16","19:40:00",0,"10",11,12,78,9,8,62,16,"Sydney",21,"RAIN",12820,"Sam","Wicks",181,0,NA,"Sydney",15,15,3,5,20,10,50,0,1,0,6,3,1,2,6,2,1,0,9,10,0,0,2,0,0,89,88,NA,0,2,3,265,6,9,0,0,1,0,0,11,6,0,7,0,0,0,0,12,1.3,0,0,1,2,NA,"BPL",2025-05-16
"3755","SCG",16930,"Sydney","Carlton","2025-05-16","19:40:00",0,"10",11,12,78,9,8,62,16,"Sydney",21,"RAIN",12847,"Joel","Amartey",195,0,NA,"Sydney",36,8,4,2,10,5,50,2,3,0,1,0,2,0,4,1,3,0,5,4,2,2,2,0,0,72,51,NA,0,0,6,270,3,1,0,0,0,1,0,3,3,1,2,0,0,0,0,8,4,0,0,5,2,NA,"CHF",2025-05-16
"3756","SCG",16930,"Sydney","Carlton","2025-05-16","19:40:00",0,"10",11,12,78,9,8,62,16,"Sydney",21,"RAIN",12853,"James","Jordon",187,0,NA,"Sydney",17,7,0,7,14,10,71,0,1,0,5,1,2,3,0,2,0,0,9,4,0,0,2,0,0,87,58,NA,2,1,4,183,0,4,0,0,0,0,0,9,3,0,6,0,0,0,0,13,11.8,0,4,1,2,NA,"INT",2025-05-16
"3757","SCG",16930,"Sydney","Carlton","2025-05-16","19:40:00",0,"10",11,12,78,9,8,62,16,"Sydney",21,"RAIN",12865,"Braeden","Campbell",181,0,NA,"Sydney",16,10,1,5,15,11,73,1,0,0,6,1,4,0,1,2,1,0,8,9,0,0,1,0,1,78,72,NA,0,0,4,342,3,2,0,0,0,0,0,8,6,1,5,0,0,0,0,16,12,0,1,1,0,NA,"HFFL",2025-05-16
"3758","SCG",16930,"Sydney","Carlton","2025-05-16","19:40:00",0,"10",11,12,78,9,8,62,16,"Sydney",21,"RAIN",12873,"Francis","Evans",182,0,NA,"Carlton",44,10,3,2,12,5,42,0,2,0,3,0,2,1,1,2,0,0,7,4,1,2,2,1,0,81,59,NA,0,1,3,273,3,2,0,0,0,1,0,5,3,3,4,0,0,0,1,18,3.5,0,1,4,2,NA,"RR",2025-05-16
"3759","SCG",16930,"Sydney","Carlton","2025-05-16","19:40:00",0,"10",11,12,78,9,8,62,16,"Sydney",21,"RAIN",12937,"Corey","Durdin",176,0,NA,"Carlton",19,6,0,6,12,10,83,1,0,0,1,1,2,1,2,1,0,0,8,4,0,0,0,0,1,70,41,NA,0,1,2,157,1,2,1,0,0,2,0,3,4,2,7,0,0,0,0,10,12.7,0,0,1,0,NA,"INT",2025-05-16
"3760","SCG",16930,"Sydney","Carlton","2025-05-16","19:40:00",0,"10",11,12,78,9,8,62,16,"Sydney",21,"RAIN",12951,"Angus","Sheldrick",178,0,NA,"Sydney",12,13,0,8,21,13,62,0,0,0,7,2,7,4,4,0,0,0,8,10,0,0,1,0,0,60,83,NA,0,4,5,473,7,2,0,0,0,0,0,11,8,2,7,0,0,0,0,19,14.1,0,2,1,0,NA,"WL",2025-05-16
"3761","SCG",16930,"Sydney","Carlton","2025-05-16","19:40:00",0,"10",11,12,78,9,8,62,16,"Sydney",21,"RAIN",12965,"Jordan","Boyd",182,0,NA,"Carlton",37,4,2,2,6,6,100,0,0,0,1,2,2,0,1,1,0,0,0,6,0,0,0,1,1,37,27,NA,0,0,1,210,2,1,0,0,0,0,0,3,4,0,0,0,0,1,1,5,1.9,0,0,0,0,NA,"SUB",2025-05-16
"3762","SCG",16930,"Sydney","Carlton","2025-05-16","19:40:00",0,"10",11,12,78,9,8,62,16,"Sydney",21,"RAIN",12991,"Jesse","Motlop",180,0,NA,"Carlton",3,4,0,3,7,2,29,0,0,0,4,0,2,2,2,1,1,0,4,4,0,0,1,0,0,84,32,NA,0,2,3,84,2,1,2,1,1,0,0,7,1,1,3,0,0,0,0,20,3.1,0,2,0,0,NA,"FPR",2025-05-16
"3763","SCG",16930,"Sydney","Carlton","2025-05-16","19:40:00",0,"10",11,12,78,9,8,62,16,"Sydney",21,"RAIN",12993,"Matt","Roberts",184,0,NA,"Sydney",34,13,4,7,20,14,70,0,0,0,2,5,2,1,4,0,0,0,7,11,0,0,4,1,0,87,73,NA,0,1,1,331,6,6,0,0,1,0,0,6,10,0,6,0,0,0,0,6,4.3,0,0,0,2,NA,"BPR",2025-05-16
"3764","SCG",16930,"Sydney","Carlton","2025-05-16","19:40:00",0,"10",11,12,78,9,8,62,16,"Sydney",21,"RAIN",13017,"Elijah","Hollands",189,0,NA,"Carlton",20,11,4,9,20,11,55,0,0,0,4,3,1,0,5,0,1,0,4,15,0,0,0,0,0,84,76,NA,0,0,2,271,4,2,0,0,0,0,0,5,2,1,4,0,0,0,0,11,-0.6,0,0,2,0,NA,"WL",2025-05-16
"3765","SCG",16930,"Sydney","Carlton","2025-05-16","19:40:00",0,"10",11,12,78,9,8,62,16,"Sydney",21,"RAIN",13029,"Oliver","Hollands",184,0,NA,"Carlton",4,14,5,5,19,12,63,0,0,0,2,5,5,0,6,0,2,0,5,14,0,0,2,0,0,81,69,NA,0,0,1,548,6,7,0,0,0,0,0,13,8,0,5,0,0,3,0,17,6.7,0,1,0,2,NA,"BPL",2025-05-16
"3766","SCG",16930,"Sydney","Carlton","2025-05-16","19:40:00",0,"10",11,12,78,9,8,62,16,"Sydney",21,"RAIN",13053,"Corey","Warner",182,0,NA,"Sydney",37,3,0,10,13,11,85,0,0,0,1,0,1,1,5,0,2,0,6,7,0,0,1,0,0,74,27,NA,0,1,3,135,4,2,0,0,0,0,0,6,1,1,6,0,0,0,0,8,7.9,0,1,0,1,NA,"INT",2025-05-16
"3767","SCG",16930,"Sydney","Carlton","2025-05-16","19:40:00",0,"10",11,12,78,9,8,62,16,"Sydney",21,"RAIN",13130,"Jaxon","Binns",183,0,NA,"Carlton",25,14,3,0,14,8,57,0,0,0,1,2,4,1,2,1,0,0,3,10,0,0,2,0,1,85,56,NA,0,1,2,338,3,1,0,0,0,0,0,7,8,1,3,0,0,0,0,9,5,0,0,1,1,NA,"WR",2025-05-16
"3768","SCG",16930,"Sydney","Carlton","2025-05-16","19:40:00",0,"10",11,12,78,9,8,62,16,"Sydney",21,"RAIN",13157,"Caiden","Cleary",182,0,NA,"Sydney",33,2,0,12,14,9,64,0,0,0,2,0,0,1,1,1,1,0,8,6,0,0,0,0,1,84,36,NA,1,0,5,12,1,3,2,0,0,0,0,4,1,2,7,0,0,0,0,28,3,0,1,0,0,NA,"FPR",2025-05-16
"3769","SCG",16930,"Sydney","Carlton","2025-05-16","19:40:00",0,"10",11,12,78,9,8,62,16,"Sydney",21,"RAIN",13173,"Cooper","Lord",184,0,NA,"Carlton",36,12,4,7,19,12,63,0,0,0,3,0,5,0,1,0,1,0,3,16,0,0,0,0,0,69,71,NA,0,0,4,400,2,1,1,0,0,0,0,7,6,0,3,0,0,0,0,12,7.8,0,0,0,0,NA,"HFFL",2025-05-16
"3770","SCG",16930,"Sydney","Carlton","2025-05-16","19:40:00",0,"10",11,12,78,9,8,62,16,"Sydney",21,"RAIN",13182,"Riley","Bice",186,0,NA,"Sydney",26,10,7,1,11,6,55,0,0,0,2,5,2,0,2,1,1,0,4,8,0,0,2,1,0,79,59,NA,0,0,1,266,2,3,0,0,1,1,1,8,5,0,3,0,0,0,0,13,5,0,0,0,2,NA,"INT",2025-05-16
"3771","SCG",16930,"Sydney","Carlton","2025-05-16","19:40:00",0,"10",11,12,78,9,8,62,16,"Sydney",21,"RAIN",13208,"Will","White",179,0,NA,"Carlton",38,3,0,3,6,3,50,0,0,0,1,0,0,0,2,0,1,0,3,2,0,0,0,0,0,65,16,NA,0,0,0,77,2,0,1,0,0,1,0,8,0,2,3,0,0,0,0,14,3.6,0,0,0,0,NA,"INT",2025-05-16
"3772","SCG",16930,"Sydney","Carlton","2025-05-16","19:40:00",0,"10",11,12,78,9,8,62,16,"Sydney",21,"RAIN",13214,"Matthew","Carroll",190,0,NA,"Carlton",32,6,2,2,8,5,63,0,0,0,3,0,2,0,1,0,0,0,1,6,0,0,1,0,0,71,40,NA,0,0,2,122,1,2,0,0,0,0,0,9,3,0,1,0,0,1,0,10,2.8,0,1,0,0,NA,"INT",2025-05-16
"3773","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",11506,"Scott","Pendlebury",191,0,FALSE,"Collingwood",10,11,3,11,22,17,77,0,1,0,2,0,1,1,1,1,0,0,6,16,0,1,1,0,1,77,74,NA,0,1,6,158,1,3,0,0,0,0,0,6,7,0,5,0,0,0,0,12,7.2,0,1,1,0,NA,"RR",2025-05-17
"3774","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",11724,"Taylor","Walker",192,0,FALSE,"Adelaide",13,3,2,2,5,3,60,1,0,0,1,0,2,0,1,0,1,0,5,2,1,1,2,0,0,53,26,NA,0,0,2,143,3,1,0,0,0,3,1,2,2,1,2,0,0,0,0,2,6.3,0,0,1,0,NA,"FF",2025-05-17
"3775","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",11759,"Steele","Sidebottom",184,0,FALSE,"Collingwood",22,13,3,9,22,16,73,1,0,0,3,4,0,5,4,2,1,0,8,12,0,0,0,0,0,86,83,NA,0,5,4,440,7,5,0,0,0,0,0,8,8,2,6,0,0,1,0,12,11.7,0,2,1,0,NA,"WR",2025-05-17
"3776","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",11973,"Jeremy","Howe",190,0,FALSE,"Collingwood",38,10,5,7,17,16,94,0,0,0,4,8,0,0,1,2,1,0,6,8,1,0,5,1,0,98,74,NA,0,0,2,332,1,13,0,1,4,0,0,7,10,0,3,0,0,4,0,7,14.7,0,1,0,3,NA,"FB",2025-05-17
"3777","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12029,"Will","Hoskin-Elliott",186,0,FALSE,"Collingwood",32,9,5,2,11,8,73,2,0,0,1,0,1,0,1,1,0,0,2,10,0,0,0,0,0,84,63,NA,0,0,4,236,2,0,1,0,0,0,0,2,7,0,0,0,0,0,1,4,7.1,0,0,2,0,NA,"INT",2025-05-17
"3778","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12067,"Jack","Crisp",190,0,FALSE,"Collingwood",25,6,1,10,16,11,69,1,0,0,5,1,3,1,4,1,3,0,10,6,0,1,0,0,1,79,59,NA,0,1,5,343,4,4,0,0,0,0,0,6,4,1,9,0,0,0,0,20,11.1,0,1,2,0,NA,"R",2025-05-17
"3779","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12091,"Jamie","Elliott",177,0,FALSE,"Collingwood",5,10,4,4,14,9,64,1,2,0,1,0,3,1,2,2,0,0,8,5,1,2,0,0,0,79,64,NA,1,0,7,262,3,0,0,0,0,3,2,3,5,3,5,0,0,0,1,12,8.5,0,0,4,0,NA,"FPL",2025-05-17
"3780","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12171,"Rory","Laird",178,0,FALSE,"Adelaide",29,11,5,16,27,23,85,0,0,0,4,5,2,0,3,2,1,0,8,18,0,0,0,0,1,78,95,NA,0,0,4,419,7,9,0,0,0,0,0,5,9,0,7,0,0,0,0,7,9.9,0,0,0,0,NA,"BPR",2025-05-17
"3781","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12307,"Tim","Membrey",188,0,FALSE,"Collingwood",28,8,5,2,10,7,70,1,0,0,1,0,2,0,2,1,0,0,5,4,2,3,0,1,1,87,54,NA,0,0,5,182,2,1,1,0,0,2,1,2,5,0,3,0,0,0,0,10,6.9,0,0,3,0,NA,"FF",2025-05-17
"3782","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12375,"Alex","Neal-Bullen",182,0,FALSE,"Adelaide",28,5,3,4,9,7,78,0,0,0,3,1,0,0,0,0,0,0,0,8,0,0,0,0,0,79,44,NA,0,0,4,154,0,0,0,0,0,1,0,11,4,0,0,0,0,0,0,19,3.3,0,0,0,0,NA,"FPR",2025-05-17
"3783","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12380,"Brayden","Maynard",189,0,FALSE,"Collingwood",4,14,4,10,24,17,71,0,0,0,4,3,6,0,1,0,0,0,7,18,0,0,3,0,0,87,90,NA,0,0,5,582,2,6,0,0,1,0,0,14,11,0,5,0,0,0,0,15,9.4,0,1,0,1,NA,"BPL",2025-05-17
"3784","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12416,"Wayne","Milera",185,0,FALSE,"Adelaide",30,12,4,5,17,12,71,0,0,0,2,4,4,2,5,2,1,0,6,10,0,0,0,0,0,80,65,NA,1,1,3,343,6,5,0,0,0,0,0,8,7,0,4,0,0,1,0,8,5.5,0,1,0,0,NA,"INT",2025-05-17
"3785","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12435,"Mason","Cox",211,0,FALSE,"Collingwood",46,2,2,2,4,2,50,0,0,5,0,0,1,0,2,0,1,0,4,0,2,0,4,0,0,56,18,NA,0,0,1,83,2,0,0,0,0,1,0,3,1,0,2,0,23.8,0,0,4,3,21,0,0,3,NA,"INT",2025-05-17
"3786","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12441,"Ben","Keays",185,0,FALSE,"Adelaide",2,4,0,3,7,1,14,0,0,0,0,0,1,0,4,1,0,0,5,1,0,0,0,0,0,91,19,NA,0,0,1,125,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,14,2.5,0,0,1,0,NA,"HFFL",2025-05-17
"3787","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12483,"Reilly","O'Brien",201,0,FALSE,"Adelaide",43,6,2,7,13,7,54,0,0,38,3,0,2,4,2,2,1,0,7,3,1,0,7,0,1,86,87,NA,1,3,2,69,2,4,1,1,3,1,0,4,3,0,4,12,50.7,2,0,10,14.4,75,2,0,6,NA,"RK",2025-05-17
"3788","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12503,"Dan","Houston",186,0,FALSE,"Collingwood",9,10,6,5,15,13,87,1,0,0,3,4,1,0,3,0,0,0,6,8,2,0,3,0,0,79,76,NA,0,0,2,382,6,6,0,0,1,0,0,10,10,0,4,0,0,2,0,12,8.6,0,0,1,3,NA,"BPR",2025-05-17
"3789","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12519,"Jordan","Dawson",190,0,FALSE,"Adelaide",12,20,9,7,27,19,70,1,1,0,8,3,4,3,4,1,1,0,8,18,2,1,0,0,1,89,138,NA,2,1,8,500,5,5,0,0,0,0,0,13,12,0,2,0,0,3,0,29,15.7,0,3,2,0,NA,"C",2025-05-17
"3790","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12541,"Harry","Perryman",187,0,FALSE,"Collingwood",12,9,4,7,16,10,63,0,0,0,0,3,2,0,1,1,1,0,7,9,0,1,3,0,0,78,51,NA,0,0,3,237,2,6,0,0,1,0,0,5,5,0,5,0,0,2,0,7,10.3,0,2,0,2,NA,"HBFL",2025-05-17
"3791","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12582,"Josh","Daicos",178,0,FALSE,"Collingwood",7,14,4,15,29,22,76,0,0,0,1,3,3,1,3,0,2,0,10,18,0,0,0,0,0,86,82,NA,0,1,5,524,1,11,0,0,1,0,0,3,12,0,9,0,0,2,0,4,12.9,0,2,0,0,NA,"INT",2025-05-17
"3792","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12586,"Patrick","Lipinski",190,0,FALSE,"Collingwood",1,3,2,2,5,2,40,0,1,0,1,0,0,0,0,0,0,0,1,4,0,1,0,0,0,16,24,NA,0,0,2,101,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4,-0.7,0,0,1,0,NA,"SUB",2025-05-17
"3793","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12591,"Darcy","Fogarty",192,0,FALSE,"Adelaide",32,8,7,3,11,6,55,4,0,0,1,0,3,0,5,0,1,0,4,6,2,4,1,0,0,83,76,NA,0,0,5,261,4,0,0,0,0,6,0,1,4,1,2,0,0,0,0,4,4.3,0,0,5,1,NA,"FPL",2025-05-17
"3794","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12635,"Isaac","Cumming",188,0,FALSE,"Adelaide",44,5,4,5,10,8,80,0,0,0,1,0,0,0,5,0,1,0,4,6,0,0,2,0,0,79,38,NA,0,0,1,154,2,5,0,0,0,0,0,4,3,0,4,0,0,1,0,14,4.8,0,0,0,1,NA,"WL",2025-05-17
"3795","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12648,"Brody","Mihocek",192,0,FALSE,"Collingwood",41,3,3,3,6,4,67,1,0,0,0,0,2,0,4,0,2,0,5,2,1,1,2,0,0,87,24,NA,0,0,3,86,3,0,0,0,0,6,3,1,1,2,3,0,0,0,0,5,7.8,3,0,1,1,NA,"CHF",2025-05-17
"3796","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12666,"Darcy","Cameron",204,0,FALSE,"Collingwood",14,9,5,4,13,8,62,1,0,21,2,1,3,2,2,1,1,0,7,7,0,0,4,0,0,83,83,NA,0,2,2,209,3,6,0,0,1,2,0,2,6,0,5,6,33.3,3,0,10,10.1,63,2,1,2,NA,"RK",2025-05-17
"3797","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12682,"Billy","Frampton",201,0,FALSE,"Collingwood",17,8,2,6,14,12,86,0,0,0,1,6,1,1,2,1,1,0,4,9,0,0,13,0,0,95,44,NA,0,1,0,380,4,6,0,2,10,0,0,2,6,0,2,0,0,1,0,3,10.6,0,0,0,10,NA,"CHB",2025-05-17
"3798","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12725,"Mitchell","Hinge",187,0,FALSE,"Adelaide",20,9,2,12,21,16,76,0,0,0,2,1,3,3,3,2,1,0,10,11,0,0,2,0,0,75,64,NA,0,3,2,301,1,7,0,0,0,0,0,5,7,0,7,0,0,1,0,8,10.3,0,1,0,2,NA,"HBFR",2025-05-17
"3799","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12740,"Isaac","Quaynor",180,0,FALSE,"Collingwood",3,8,1,9,17,10,59,0,0,0,2,4,0,0,5,2,2,0,8,9,0,0,4,2,0,77,49,NA,0,0,3,282,5,6,0,0,0,0,0,11,2,0,6,0,0,0,0,15,6.4,0,2,0,3,NA,"HBFR",2025-05-17
"3800","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12744,"Bobby","Hill",175,0,FALSE,"Collingwood",23,6,1,0,6,4,67,1,1,0,4,0,1,0,4,0,3,0,2,3,0,1,1,0,1,76,35,NA,0,0,4,141,3,1,2,0,0,0,0,3,4,1,1,0,0,0,0,9,1.5,0,0,3,0,NA,"HFFR",2025-05-17
"3801","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12797,"Izak","Rankine",179,0,NA,"Adelaide",23,14,3,12,26,14,54,1,0,0,2,0,7,4,9,3,1,0,16,10,1,1,1,0,0,89,89,NA,3,1,4,497,12,7,0,0,0,0,0,5,6,5,12,0,0,1,0,20,13.4,0,1,5,0,NA,"RR",2025-05-17
"3802","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12813,"Mark","Keane",194,0,NA,"Adelaide",48,8,3,0,8,6,75,0,0,0,2,2,1,1,4,0,1,0,3,2,2,0,7,0,0,100,38,NA,0,1,2,250,3,4,0,2,5,0,0,6,6,0,0,0,0,3,0,8,12.2,0,2,0,6,NA,"CHB",2025-05-17
"3803","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12832,"Jordon","Butts",195,0,NA,"Adelaide",41,3,2,2,5,5,100,0,0,0,0,2,0,0,0,0,0,0,2,3,1,0,6,0,0,96,19,NA,0,0,1,90,2,2,0,1,2,0,0,2,3,0,1,0,0,1,0,3,5.6,0,1,0,6,NA,"FB",2025-05-17
"3804","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12855,"Sam","Berry",181,0,NA,"Adelaide",3,6,2,3,9,6,67,0,0,0,0,0,2,0,2,1,1,0,5,6,0,0,0,0,0,30,28,NA,0,0,0,149,5,3,0,0,0,0,0,2,3,1,5,0,0,1,0,6,3.2,0,0,1,0,NA,"SUB",2025-05-17
"3805","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12877,"Beau","McCreery",186,0,NA,"Collingwood",31,9,2,3,12,6,50,1,1,0,6,0,6,3,7,3,2,0,5,7,0,1,1,0,0,81,67,NA,2,1,8,409,3,3,2,0,0,0,0,6,4,0,1,0,0,0,1,24,7,0,3,3,0,NA,"HFFL",2025-05-17
"3806","MCG",16931,"Collingwood","Adelaide","2025-05-17","13:20:00",0,"10",11,12,78,10,8,68,10,"Collingwood",14,"RAIN",12893,"Riley","Thilthorpe",201,0,NA,"Adelaide",7,11,7,5,16,11,69,0,1,2,3,0,3,4,1,0,1,0,9,7,3,2,3,0,0,83,76,NA,0,4,2,334,4,3,2,0,0,5,2,1,7,1,4,0,16.7,0,2,10,11.2,12,1,2,1,NA,"CHF",2025-05-17
