Season,Round,Date,First.name,Surname,Player,Team,Position,Opponent,Venue,match_weather_temp_c,Is_Raining,Time.on.Ground,Substitute,Fantasy.Points,Kicks,Handballs,Marks,Tackles,Hit.Outs,Frees.For,Frees.Against,Goals,Behinds,Contested.Possessions,Uncontested.Possessions
2025,7,2025-04-17,Jamie,Elliott,Jamie Elliott,Collingwood,FWD,Brisbane Lions,Gabba,28,0,84,,75,8,5,7,1,0,1,0,2,3,4,10
2025,8,2025-04-25,Jamie,Elliott,Jamie Elliott,Collingwood,FWD,Essendon,M.C.G.,24,1,79,,110,13,6,8,1,0,0,0,5,1,3,14
2025,9,2025-05-03,Jamie,Elliott,Jamie Elliott,Collingwood,FWD,Geelong,M.C.G.,22,0,87,,64,7,5,7,4,0,1,4,1,1,4,8
2025,10,2025-05-08,Jamie,Elliott,Jamie Elliott,Collingwood,FWD,Fremantle,Perth Stadium,30,0,79,,108,13,1,8,1,0,1,0,6,2,3,10
2025,11,2025-05-17,Jamie,Elliott,Jamie Elliott,Collingwood,FWD,Adelaide,M.C.G.,14,1,79,,64,10,4,4,1,0,2,0,1,2,8,5
2025,12,2025-05-24,Jamie,Elliott,Jamie Elliott,Collingwood,FWD,North Melbourne,Docklands,19,1,72,,96,9,2,5,5,0,0,0,5,0,2,9
2025,13,2025-05-30,Jamie,Elliott,Jamie Elliott,Collingwood,FWD,Hawthorn,M.C.G.,16,1,87,,86,9,3,5,2,0,2,1,5,1,6,7
2025,14,2025-06-09,Jamie,Elliott,Jamie Elliott,Collingwood,FWD,Melbourne,M.C.G.,14,1,82,,29,3,4,2,0,0,0,0,1,0,2,5
2025,16,2025-06-21,Jamie,Elliott,Jamie Elliott,Collingwood,FWD,St Kilda,Docklands,15,0,82,,65,9,6,5,1,0,1,2,2,0,4,9
2025,17,2025-06-28,Jamie,Elliott,Jamie Elliott,Collingwood,FWD,West Coast,Docklands,15,0,85,,54,8,0,4,4,0,2,2,1,0,4,4
2025,18,2025-07-04,Jamie,Elliott,Jamie Elliott,Collingwood,FWD,Carlton,M.C.G.,15,0,82,,97,11,4,8,1,0,1,0,4,3,6,9
2025,19,2025-07-11,Jamie,Elliott,Jamie Elliott,Collingwood,FWD,Gold Coast,Carrara,20,0,87,,69,7,5,4,2,0,0,1,3,3,2,9
2025,20,2025-07-20,Jamie,Elliott,Jamie Elliott,Collingwood,FWD,Fremantle,M.C.G.,15,0,83,,61,7,2,2,5,0,2,2,2,2,4,5
2025,21,2025-07-27,Jamie,Elliott,Jamie Elliott,Collingwood,FWD,Richmond,M.C.G.,14,1,83,,69,10,5,6,2,0,0,1,1,0,5,11
2025,22,2025-08-02,Jamie,Elliott,Jamie Elliott,Collingwood,FWD,Brisbane Lions,M.C.G.,15,0,86,,42,4,4,5,1,0,0,1,1,0,3,5
2025,23,2025-08-07,Jamie,Elliott,Jamie Elliott,Collingwood,FWD,Hawthorn,M.C.G.,14,0,86,,19,4,2,2,0,0,0,2,0,3,1,5
2025,24,2025-08-16,Jamie,Elliott,Jamie Elliott,Collingwood,FWD,Adelaide,Adelaide Oval,14,1,87,,64,5,3,2,7,0,0,1,2,0,5,3
2025,25,2025-08-22,Jamie,Elliott,Jamie Elliott,Collingwood,FWD,Melbourne,M.C.G.,19,0,89,,84,11,4,9,0,0,2,0,2,2,4,12
2025,QF,2025-09-04,Jamie,Elliott,Jamie Elliott,Collingwood,FWD,Adelaide,Adelaide Oval,17,1,84,,94,12,1,7,2,0,2,0,4,1,5,8
2025,PF,2025-09-20,Jamie,Elliott,Jamie Elliott,Collingwood,FWD,Brisbane Lions,M.C.G.,15,1,88,,103,10,6,8,4,0,0,1,4,0,4,11
2025,1,2025-03-07,Jarman,Impey,Jarman Impey,Hawthorn,DEF,Sydney,S.C.G.,27,1,83,,52,10,2,7,0,0,0,1,0,0,0,11
2025,2,2025-03-14,Jarman,Impey,Jarman Impey,Hawthorn,DEF,Essendon,M.C.G.,27,0,78,,64,9,2,4,5,0,1,0,0,0,2,8
2025,3,2025-03-20,Jarman,Impey,Jarman Impey,Hawthorn,DEF,Carlton,M.C.G.,31,1,79,,65,9,4,3,6,0,3,2,0,0,7,6
2025,4,2025-03-29,Jarman,Impey,Jarman Impey,Hawthorn,DEF,Greater Western Sydney,York Park,26,0,82,,37,7,1,2,2,0,0,0,0,0,0,7
2025,6,2025-04-13,Jarman,Impey,Jarman Impey,Hawthorn,DEF,Port Adelaide,Adelaide Oval,34,0,84,,40,6,4,3,1,0,1,0,0,0,4,7
2025,7,2025-04-21,Jarman,Impey,Jarman Impey,Hawthorn,DEF,Geelong,M.C.G.,21,1,82,,63,14,5,4,1,0,1,2,0,0,2,15
2025,8,2025-04-27,Jarman,Impey,Jarman Impey,Hawthorn,DEF,West Coast,Docklands,18,1,82,,62,7,10,3,3,0,0,0,0,0,8,9
2025,9,2025-05-04,Jarman,Impey,Jarman Impey,Hawthorn,DEF,Richmond,M.C.G.,23,0,65,,73,13,11,5,0,0,0,1,0,0,4,20
2025,10,2025-05-10,Jarman,Impey,Jarman Impey,Hawthorn,DEF,Melbourne,M.C.G.,20,0,85,,74,11,11,7,0,0,1,1,0,0,4,18
2025,13,2025-05-30,Jarman,Impey,Jarman Impey,Hawthorn,DEF,Collingwood,M.C.G.,16,1,86,,66,12,4,6,1,0,0,0,0,0,1,11
2025,14,2025-06-05,Jarman,Impey,Jarman Impey,Hawthorn,DEF,Western Bulldogs,Docklands,15,0,78,,87,13,10,4,3,0,0,1,1,1,5,16
2025,15,2025-06-13,Jarman,Impey,Jarman Impey,Hawthorn,DEF,Adelaide,York Park,14,0,85,,121,19,9,10,4,0,0,0,0,0,5,21
2025,17,2025-06-28,Jarman,Impey,Jarman Impey,Hawthorn,DEF,North Melbourne,York Park,14,0,81,,54,9,8,3,3,0,1,4,0,1,8,9
2025,18,2025-07-05,Jarman,Impey,Jarman Impey,Hawthorn,DEF,St Kilda,Docklands,17,0,84,,100,18,4,7,4,0,1,0,0,0,2,17
2025,19,2025-07-12,Jarman,Impey,Jarman Impey,Hawthorn,DEF,Fremantle,Perth Stadium,19,1,78,,72,16,5,4,1,0,1,1,0,0,5,14
2025,20,2025-07-19,Jarman,Impey,Jarman Impey,Hawthorn,DEF,Port Adelaide,York Park,13,1,82,,126,18,8,5,5,0,1,0,3,2,9,17
2025,21,2025-07-24,Jarman,Impey,Jarman Impey,Hawthorn,DEF,Carlton,M.C.G.,16,0,80,,99,14,11,8,3,0,0,1,0,2,2,22
2025,22,2025-08-01,Jarman,Impey,Jarman Impey,Hawthorn,DEF,Adelaide,Adelaide Oval,15,0,86,,85,13,9,5,3,0,0,0,0,1,5,16
2025,23,2025-08-07,Jarman,Impey,Jarman Impey,Hawthorn,DEF,Collingwood,M.C.G.,14,0,85,,102,18,7,8,2,0,2,0,0,0,4,20
2025,24,2025-08-16,Jarman,Impey,Jarman Impey,Hawthorn,DEF,Melbourne,M.C.G.,12,1,83,,116,20,9,6,5,0,3,1,0,0,6,22
2025,25,2025-08-24,Jarman,Impey,Jarman Impey,Hawthorn,DEF,Brisbane Lions,Gabba,24,0,87,,64,9,11,3,3,0,0,2,0,0,8,11
2025,EF,2025-09-06,Jarman,Impey,Jarman Impey,Hawthorn,DEF,Greater Western Sydney,Sydney Showground,21,0,85,,108,22,6,7,2,0,0,0,0,1,3,25
2025,SF,2025-09-12,Jarman,Impey,Jarman Impey,Hawthorn,DEF,Adelaide,Adelaide Oval,16,0,71,,48,10,1,4,1,0,0,0,0,0,1,9
2025,PF,2025-09-19,Jarman,Impey,Jarman Impey,Hawthorn,DEF,Geelong,M.C.G.,23,1,84,,62,9,5,1,4,0,0,0,1,0,8,5
2025,2,2025-03-15,Jarrod,Berry,Jarrod Berry,Brisbane Lions,MID,Sydney,S.C.G.,32,0,85,,104,16,11,10,1,0,0,0,0,0,6,21
2025,3,2025-03-23,Jarrod,Berry,Jarrod Berry,Brisbane Lions,MID,West Coast,Gabba,28,1,79,,118,18,8,12,4,0,2,2,0,0,8,18
2025,1,2025-03-29,Jarrod,Berry,Jarrod Berry,Brisbane Lions,MID,Geelong,Gabba,27,1,71,,75,12,5,4,3,0,2,1,1,0,6,11
2025,5,2025-04-05,Jarrod,Berry,Jarrod Berry,Brisbane Lions,MID,Richmond,M.C.G.,18,1,79,,68,9,10,0,4,0,2,1,1,0,7,12
2025,6,2025-04-12,Jarrod,Berry,Jarrod Berry,Brisbane Lions,MID,Western Bulldogs,Norwood Oval,34,0,84,,86,12,7,5,5,0,1,0,0,0,6,11
2025,7,2025-04-17,Jarrod,Berry,Jarrod Berry,Brisbane Lions,MID,Collingwood,Gabba,28,0,80,,79,11,7,5,5,0,2,2,0,1,6,12
2025,8,2025-04-26,Jarrod,Berry,Jarrod Berry,Brisbane Lions,MID,St Kilda,Docklands,20,1,77,,77,10,9,5,3,0,2,2,1,0,8,11
2025,9,2025-05-04,Jarrod,Berry,Jarrod Berry,Brisbane Lions,MID,Gold Coast,Gabba,25,1,75,,91,8,10,6,7,0,1,2,1,0,6,12
2025,10,2025-05-11,Jarrod,Berry,Jarrod Berry,Brisbane Lions,MID,North Melbourne,Bellerive Oval,18,0,9,Off,5,1,1,0,0,0,0,0,0,0,0,2
2025,12,2025-05-24,Jarrod,Berry,Jarrod Berry,Brisbane Lions,MID,Hawthorn,M.C.G.,19,1,78,,102,15,5,7,6,0,2,0,0,0,7,15
2025,13,2025-05-29,Jarrod,Berry,Jarrod Berry,Brisbane Lions,MID,Essendon,Gabba,23,0,80,,110,17,8,9,3,0,3,0,0,1,10,15
2025,14,2025-06-06,Jarrod,Berry,Jarrod Berry,Brisbane Lions,MID,Adelaide,Adelaide Oval,17,1,72,,108,19,9,8,3,0,0,1,0,0,5,23
2025,15,2025-06-14,Jarrod,Berry,Jarrod Berry,Brisbane Lions,MID,Greater Western Sydney,Gabba,21,0,79,,76,12,8,5,1,0,3,0,0,2,6,15
2025,16,2025-06-20,Jarrod,Berry,Jarrod Berry,Brisbane Lions,MID,Geelong,Kardinia Park,16,0,81,,110,17,9,10,3,0,1,1,0,1,8,16
2025,18,2025-07-05,Jarrod,Berry,Jarrod Berry,Brisbane Lions,MID,Port Adelaide,Gabba,23,0,72,,71,11,5,7,2,0,2,1,0,0,2,14
2025,19,2025-07-10,Jarrod,Berry,Jarrod Berry,Brisbane Lions,MID,Carlton,Docklands,12,1,79,,119,15,8,10,5,0,2,0,1,0,5,20
2025,20,2025-07-18,Jarrod,Berry,Jarrod Berry,Brisbane Lions,MID,Western Bulldogs,Gabba,22,1,80,,73,12,7,2,1,0,1,0,2,0,9,9
2025,21,2025-07-26,Jarrod,Berry,Jarrod Berry,Brisbane Lions,MID,Gold Coast,Carrara,22,1,82,,87,8,12,2,8,0,1,0,0,0,8,11
2025,22,2025-08-02,Jarrod,Berry,Jarrod Berry,Brisbane Lions,MID,Collingwood,M.C.G.,15,0,74,,74,10,10,4,3,0,3,1,0,0,5,16
2025,23,2025-08-09,Jarrod,Berry,Jarrod Berry,Brisbane Lions,MID,Sydney,Gabba,19,1,82,,76,11,8,6,3,0,3,2,0,0,3,16
2025,24,2025-08-15,Jarrod,Berry,Jarrod Berry,Brisbane Lions,MID,Fremantle,Perth Stadium,17,0,74,Off,77,12,8,7,2,0,2,2,0,0,8,13
2025,QF,2025-09-05,Jarrod,Berry,Jarrod Berry,Brisbane Lions,MID,Geelong,M.C.G.,15,0,81,,69,12,6,3,3,0,3,3,1,0,5,12
2025,SF,2025-09-13,Jarrod,Berry,Jarrod Berry,Brisbane Lions,MID,Gold Coast,Gabba,23,1,82,,114,16,11,8,3,0,1,0,1,1,8,20
2025,PF,2025-09-20,Jarrod,Berry,Jarrod Berry,Brisbane Lions,MID,Collingwood,M.C.G.,15,1,27,Off,39,7,4,2,1,0,0,0,0,0,4,7
2025,2,2025-03-16,Jarrod,Witts,Jarrod Witts,Gold Coast,RUC,West Coast,Perth Stadium,29,0,83,,125,6,7,2,4,68,3,0,0,0,9,4
2025,4,2025-03-29,Jarrod,Witts,Jarrod Witts,Gold Coast,RUC,Melbourne,M.C.G.,23,1,83,,79,4,9,1,4,25,2,1,1,0,6,7
2025,5,2025-04-05,Jarrod,Witts,Jarrod Witts,Gold Coast,RUC,Adelaide,Carrara,27,1,87,,96,5,9,2,3,45,2,1,0,1,10,5
2025,6,2025-04-12,Jarrod,Witts,Jarrod Witts,Gold Coast,RUC,North Melbourne,Barossa Oval,32,0,81,,85,5,7,0,4,38,5,1,0,0,8,4
2025,7,2025-04-19,Jarrod,Witts,Jarrod Witts,Gold Coast,RUC,Richmond,Docklands,28,0,88,,83,5,7,1,3,38,3,1,0,1,9,4
2025,8,2025-04-27,Jarrod,Witts,Jarrod Witts,Gold Coast,RUC,Sydney,Carrara,28,0,82,,83,9,9,2,1,28,5,2,0,1,10,8
2025,9,2025-05-04,Jarrod,Witts,Jarrod Witts,Gold Coast,RUC,Brisbane Lions,Gabba,25,1,82,,75,2,7,1,2,43,0,0,0,1,6,3
2025,10,2025-05-10,Jarrod,Witts,Jarrod Witts,Gold Coast,RUC,Western Bulldogs,Marrara Oval,33,0,89,,76,6,5,1,3,38,1,2,0,0,10,2
2025,11,2025-05-15,Jarrod,Witts,Jarrod Witts,Gold Coast,RUC,Hawthorn,Marrara Oval,34,0,76,,89,3,12,2,3,41,0,1,0,0,12,4
2025,12,2025-05-25,Jarrod,Witts,Jarrod Witts,Gold Coast,RUC,St Kilda,Docklands,18,0,86,,103,3,9,2,6,49,3,2,0,0,10,3
2025,13,2025-05-31,Jarrod,Witts,Jarrod Witts,Gold Coast,RUC,Fremantle,Carrara,21,1,71,,86,3,7,1,6,40,2,2,0,0,9,3
2025,14,2025-06-07,Jarrod,Witts,Jarrod Witts,Gold Coast,RUC,Geelong,Kardinia Park,15,1,82,,100,4,6,0,4,64,2,2,0,0,8,2
2025,16,2025-06-22,Jarrod,Witts,Jarrod Witts,Gold Coast,RUC,Greater Western Sydney,Sydney Showground,19,0,89,,138,7,13,3,7,54,3,3,1,0,16,7
2025,17,2025-06-28,Jarrod,Witts,Jarrod Witts,Gold Coast,RUC,Melbourne,Carrara,20,1,93,,89,6,4,2,4,37,4,0,0,0,9,2
2025,19,2025-07-11,Jarrod,Witts,Jarrod Witts,Gold Coast,RUC,Collingwood,Carrara,20,0,88,,90,8,6,2,3,43,2,3,0,0,10,5
2025,20,2025-07-20,Jarrod,Witts,Jarrod Witts,Gold Coast,RUC,Adelaide,Adelaide Oval,17,0,82,,76,5,6,1,3,35,2,1,0,0,9,5
2025,21,2025-07-26,Jarrod,Witts,Jarrod Witts,Gold Coast,RUC,Brisbane Lions,Carrara,22,1,85,,102,5,8,2,4,48,1,0,0,0,10,3
2025,22,2025-08-02,Jarrod,Witts,Jarrod Witts,Gold Coast,RUC,Richmond,Carrara,19,1,82,,75,4,7,2,2,36,2,1,0,0,5,6
2025,23,2025-08-09,Jarrod,Witts,Jarrod Witts,Gold Coast,RUC,Carlton,Docklands,17,0,90,,118,9,6,3,3,49,3,0,1,0,7,8
2025,24,2025-08-16,Jarrod,Witts,Jarrod Witts,Gold Coast,RUC,Greater Western Sydney,Carrara,23,0,88,,95,5,6,2,2,50,4,0,0,0,11,3
2025,25,2025-08-22,Jarrod,Witts,Jarrod Witts,Gold Coast,RUC,Port Adelaide,Adelaide Oval,18,0,91,,88,2,8,1,5,42,1,0,0,0,6,5
2025,1,2025-08-27,Jarrod,Witts,Jarrod Witts,Gold Coast,RUC,Essendon,Carrara,25,0,82,,81,3,10,2,1,40,2,2,1,0,8,7
2025,EF,2025-09-06,Jarrod,Witts,Jarrod Witts,Gold Coast,RUC,Fremantle,Perth Stadium,17,1,90,,102,6,15,1,3,44,1,2,0,0,15,6
2025,SF,2025-09-13,Jarrod,Witts,Jarrod Witts,Gold Coast,RUC,Brisbane Lions,Gabba,23,1,91,,77,4,4,2,2,45,1,1,0,0,6,3
2025,2,2025-03-15,Jase,Burgoyne,Jase Burgoyne,Port Adelaide,MID,Collingwood,M.C.G.,34,0,80,,48,5,11,2,2,0,0,1,0,0,6,10
2025,3,2025-03-22,Jase,Burgoyne,Jase Burgoyne,Port Adelaide,MID,Richmond,Adelaide Oval,27,0,100,,122,16,16,8,2,0,1,1,2,0,6,24
2025,4,2025-03-27,Jase,Burgoyne,Jase Burgoyne,Port Adelaide,MID,Essendon,Docklands,23,0,100,,112,16,11,10,3,0,0,0,0,0,6,17
2025,5,2025-04-06,Jase,Burgoyne,Jase Burgoyne,Port Adelaide,MID,St Kilda,Adelaide Oval,23,1,91,,61,9,4,4,3,0,1,0,0,1,1,11
2025,6,2025-04-13,Jase,Burgoyne,Jase Burgoyne,Port Adelaide,MID,Hawthorn,Adelaide Oval,34,0,96,,89,17,6,6,2,0,0,0,0,0,3,15
2025,7,2025-04-20,Jase,Burgoyne,Jase Burgoyne,Port Adelaide,MID,Sydney,S.C.G.,29,0,97,,68,10,5,5,3,0,1,0,0,0,4,11
2025,8,2025-04-26,Jase,Burgoyne,Jase Burgoyne,Port Adelaide,MID,North Melbourne,Adelaide Oval,23,0,91,,70,9,13,5,1,0,1,1,0,0,10,12
2025,9,2025-05-03,Jase,Burgoyne,Jase Burgoyne,Port Adelaide,MID,Western Bulldogs,Eureka Stadium,18,0,91,,77,10,11,4,4,0,0,1,0,0,8,13
2025,10,2025-05-10,Jase,Burgoyne,Jase Burgoyne,Port Adelaide,MID,Adelaide,Adelaide Oval,23,0,92,,74,11,8,4,3,0,1,0,0,0,5,14
2025,11,2025-05-17,Jase,Burgoyne,Jase Burgoyne,Port Adelaide,MID,Geelong,Adelaide Oval,17,1,90,,82,13,9,4,3,0,1,0,0,0,9,12
2025,12,2025-05-24,Jase,Burgoyne,Jase Burgoyne,Port Adelaide,MID,Fremantle,Perth Stadium,17,1,91,,69,13,5,4,2,0,0,0,0,0,7,10
2025,14,2025-06-07,Jase,Burgoyne,Jase Burgoyne,Port Adelaide,MID,Greater Western Sydney,Manuka Oval,11,1,84,,75,12,9,4,2,0,1,0,0,0,9,12
2025,15,2025-06-15,Jase,Burgoyne,Jase Burgoyne,Port Adelaide,MID,Melbourne,Adelaide Oval,16,1,95,,92,12,9,9,1,0,1,0,1,0,6,15
2025,16,2025-06-21,Jase,Burgoyne,Jase Burgoyne,Port Adelaide,MID,Sydney,Adelaide Oval,19,0,93,,87,10,10,7,4,0,0,0,0,0,6,15
2025,17,2025-06-26,Jase,Burgoyne,Jase Burgoyne,Port Adelaide,MID,Carlton,Adelaide Oval,15,0,92,,68,9,6,5,3,0,1,0,0,1,3,10
2025,18,2025-07-05,Jase,Burgoyne,Jase Burgoyne,Port Adelaide,MID,Brisbane Lions,Gabba,23,0,96,,57,9,6,4,2,0,1,1,0,0,6,10
2025,19,2025-07-13,Jase,Burgoyne,Jase Burgoyne,Port Adelaide,MID,West Coast,Adelaide Oval,16,1,85,,41,6,3,1,5,0,0,2,0,0,4,6
2025,20,2025-07-19,Jase,Burgoyne,Jase Burgoyne,Port Adelaide,MID,Hawthorn,York Park,13,1,88,,84,17,9,2,3,0,0,1,0,0,12,9
2025,21,2025-07-26,Jase,Burgoyne,Jase Burgoyne,Port Adelaide,MID,Adelaide,Adelaide Oval,14,1,89,,52,11,4,2,2,0,0,1,0,0,5,7
2025,22,2025-08-03,Jase,Burgoyne,Jase Burgoyne,Port Adelaide,MID,Geelong,Kardinia Park,17,0,54,Off,55,9,5,2,3,0,0,0,0,0,5,8
2025,2,2025-03-15,Jason,Horne-Francis,Jason Horne-Francis,Port Adelaide,MID,Collingwood,M.C.G.,34,0,75,,82,19,6,1,1,0,3,1,1,0,8,16
2025,3,2025-03-22,Jason,Horne-Francis,Jason Horne-Francis,Port Adelaide,MID,Richmond,Adelaide Oval,27,0,83,,62,9,8,5,3,0,0,5,1,1,4,13
2025,4,2025-03-27,Jason,Horne-Francis,Jason Horne-Francis,Port Adelaide,MID,Essendon,Docklands,23,0,78,,74,9,13,4,1,0,1,1,1,1,10,12
2025,5,2025-04-06,Jason,Horne-Francis,Jason Horne-Francis,Port Adelaide,MID,St Kilda,Adelaide Oval,23,1,86,,125,13,15,6,6,0,2,2,3,0,12,15
2025,6,2025-04-13,Jason,Horne-Francis,Jason Horne-Francis,Port Adelaide,MID,Hawthorn,Adelaide Oval,34,0,80,,100,21,8,4,2,0,3,1,0,1,13,17
2025,7,2025-04-20,Jason,Horne-Francis,Jason Horne-Francis,Port Adelaide,MID,Sydney,S.C.G.,29,0,78,,105,18,2,9,5,0,2,1,0,1,5,14
2025,8,2025-04-26,Jason,Horne-Francis,Jason Horne-Francis,Port Adelaide,MID,North Melbourne,Adelaide Oval,23,0,79,,89,15,12,3,4,0,1,4,1,0,12,15
2025,9,2025-05-03,Jason,Horne-Francis,Jason Horne-Francis,Port Adelaide,MID,Western Bulldogs,Eureka Stadium,18,0,68,,83,14,8,4,3,0,2,1,0,2,14,8
2025,10,2025-05-10,Jason,Horne-Francis,Jason Horne-Francis,Port Adelaide,MID,Adelaide,Adelaide Oval,23,0,77,,89,15,5,3,4,0,1,0,1,2,12,8
2025,11,2025-05-17,Jason,Horne-Francis,Jason Horne-Francis,Port Adelaide,MID,Geelong,Adelaide Oval,17,1,12,,11,1,2,0,1,0,0,0,0,0,2,1
2025,15,2025-06-15,Jason,Horne-Francis,Jason Horne-Francis,Port Adelaide,MID,Melbourne,Adelaide Oval,16,1,67,,112,15,14,7,3,0,0,1,1,3,11,17
2025,16,2025-06-21,Jason,Horne-Francis,Jason Horne-Francis,Port Adelaide,MID,Sydney,Adelaide Oval,19,0,70,,67,13,3,6,1,0,0,2,1,0,2,15
2025,17,2025-06-26,Jason,Horne-Francis,Jason Horne-Francis,Port Adelaide,MID,Carlton,Adelaide Oval,15,0,52,Off,37,8,1,2,1,0,0,0,0,1,2,7
2025,18,2025-07-05,Jason,Horne-Francis,Jason Horne-Francis,Port Adelaide,MID,Brisbane Lions,Gabba,23,0,75,,85,12,7,6,3,0,2,1,1,0,10,9
2025,19,2025-07-13,Jason,Horne-Francis,Jason Horne-Francis,Port Adelaide,MID,West Coast,Adelaide Oval,16,1,80,,112,19,8,2,6,0,2,4,3,1,12,15
2025,6,2025-04-12,Jason,Johannisen,Jason Johannisen,Footscray,DEF,Western Bulldogs,Norwood Oval,34,0,74,,31,7,2,2,0,0,0,0,0,0,0,9
2025,7,2025-04-20,Jason,Johannisen,Jason Johannisen,Footscray,DEF,Western Bulldogs,Docklands,24,1,73,,101,19,6,6,2,0,0,0,1,0,4,20
2025,8,2025-04-26,Jason,Johannisen,Jason Johannisen,Footscray,DEF,Greater Western Sydney,Manuka Oval,23,1,74,,67,11,4,4,2,0,0,0,1,0,3,12
2025,9,2025-05-03,Jason,Johannisen,Jason Johannisen,Footscray,DEF,Western Bulldogs,Eureka Stadium,18,0,81,,72,13,4,3,4,0,0,0,0,0,4,12
2025,10,2025-05-10,Jason,Johannisen,Jason Johannisen,Footscray,DEF,Gold Coast,Marrara Oval,33,0,81,,76,13,8,7,0,0,0,0,0,0,3,17
2025,11,2025-05-17,Jason,Johannisen,Jason Johannisen,Footscray,DEF,Western Bulldogs,Docklands,14,1,73,,81,16,4,7,2,0,1,2,0,1,2,18
2025,12,2025-05-22,Jason,Johannisen,Jason Johannisen,Footscray,DEF,Geelong,Kardinia Park,17,0,81,,44,9,4,2,1,0,0,1,0,2,5,7
2025,17,2025-06-27,Jason,Johannisen,Jason Johannisen,Footscray,DEF,Sydney,S.C.G.,17,0,74,,23,9,1,1,0,0,0,3,0,0,1,7
2025,18,2025-07-03,Jason,Johannisen,Jason Johannisen,Footscray,DEF,North Melbourne,Docklands,14,1,82,,57,11,4,5,0,0,0,0,0,1,3,12
2025,19,2025-07-12,Jason,Johannisen,Jason Johannisen,Footscray,DEF,Western Bulldogs,Docklands,17,0,82,,76,17,3,5,1,0,0,0,0,0,2,14
2025,20,2025-07-18,Jason,Johannisen,Jason Johannisen,Footscray,DEF,Brisbane Lions,Gabba,22,1,79,,67,13,4,4,2,0,0,0,0,0,7,9
2025,21,2025-07-25,Jason,Johannisen,Jason Johannisen,Footscray,DEF,Essendon,Docklands,13,1,83,,100,19,5,7,3,0,0,0,0,0,3,18
2025,22,2025-07-31,Jason,Johannisen,Jason Johannisen,Footscray,DEF,Western Bulldogs,Docklands,14,0,85,,62,10,4,8,0,0,0,0,0,0,3,11
2025,23,2025-08-10,Jason,Johannisen,Jason Johannisen,Footscray,DEF,Melbourne,M.C.G.,18,0,82,,50,13,3,2,1,0,1,2,0,0,3,12
2025,24,2025-08-17,Jason,Johannisen,Jason Johannisen,Footscray,DEF,Western Bulldogs,Docklands,13,1,79,,82,12,6,7,3,0,0,0,0,1,1,16
2025,25,2025-08-24,Jason,Johannisen,Jason Johannisen,Footscray,DEF,Western Bulldogs,Docklands,15,0,82,,60,13,6,3,0,0,0,0,0,0,7,11
2025,2,2025-03-15,Jaspa,Fletcher,Jaspa Fletcher,Brisbane Lions,MID,Sydney,S.C.G.,32,0,75,,36,6,6,0,2,0,1,1,0,0,5,7
2025,3,2025-03-23,Jaspa,Fletcher,Jaspa Fletcher,Brisbane Lions,MID,West Coast,Gabba,28,1,81,,85,16,2,9,0,0,0,0,1,0,4,12
2025,1,2025-03-29,Jaspa,Fletcher,Jaspa Fletcher,Brisbane Lions,MID,Geelong,Gabba,27,1,74,,47,8,5,3,1,0,0,0,0,0,6,7
2025,5,2025-04-05,Jaspa,Fletcher,Jaspa Fletcher,Brisbane Lions,MID,Richmond,M.C.G.,18,1,79,,101,17,6,10,1,0,1,1,1,0,4,19
2025,6,2025-04-12,Jaspa,Fletcher,Jaspa Fletcher,Brisbane Lions,MID,Western Bulldogs,Norwood Oval,34,0,84,,98,18,7,6,3,0,0,0,0,0,6,16
2025,7,2025-04-17,Jaspa,Fletcher,Jaspa Fletcher,Brisbane Lions,MID,Collingwood,Gabba,28,0,77,,70,11,7,6,2,0,0,1,0,0,7,8
2025,8,2025-04-26,Jaspa,Fletcher,Jaspa Fletcher,Brisbane Lions,MID,St Kilda,Docklands,20,1,75,,81,12,8,7,2,0,0,0,0,0,4,15
2025,9,2025-05-04,Jaspa,Fletcher,Jaspa Fletcher,Brisbane Lions,MID,Gold Coast,Gabba,25,1,88,,103,16,5,9,5,0,1,1,0,0,6,15
2025,10,2025-05-11,Jaspa,Fletcher,Jaspa Fletcher,Brisbane Lions,MID,North Melbourne,Bellerive Oval,18,0,75,,86,16,9,5,1,0,1,0,0,0,4,21
2025,11,2025-05-18,Jaspa,Fletcher,Jaspa Fletcher,Brisbane Lions,MID,Melbourne,Gabba,25,1,72,,69,9,13,2,1,0,0,0,1,0,10,11
2025,12,2025-05-24,Jaspa,Fletcher,Jaspa Fletcher,Brisbane Lions,MID,Hawthorn,M.C.G.,19,1,88,,77,13,8,5,1,0,2,0,0,1,5,15
2025,13,2025-05-29,Jaspa,Fletcher,Jaspa Fletcher,Brisbane Lions,MID,Essendon,Gabba,23,0,89,,105,17,4,12,1,0,0,0,1,0,5,18
2025,14,2025-06-06,Jaspa,Fletcher,Jaspa Fletcher,Brisbane Lions,MID,Adelaide,Adelaide Oval,17,1,89,,82,19,8,5,0,0,0,2,0,0,6,20
2025,15,2025-06-14,Jaspa,Fletcher,Jaspa Fletcher,Brisbane Lions,MID,Greater Western Sydney,Gabba,21,0,78,,66,10,6,6,0,0,0,0,1,0,3,12
2025,16,2025-06-20,Jaspa,Fletcher,Jaspa Fletcher,Brisbane Lions,MID,Geelong,Kardinia Park,16,0,81,,80,16,7,4,3,0,0,2,0,0,5,15
2025,18,2025-07-05,Jaspa,Fletcher,Jaspa Fletcher,Brisbane Lions,MID,Port Adelaide,Gabba,23,0,83,,73,13,6,8,0,0,0,1,0,1,3,14
