"round.roundNumber","venue.name","home.team.club.name","away.team.club.name","player.jumperNumber","player.player.position","player.player.player.givenName","player.player.player.surname","player.player.player.playerId"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",33,"CHF","Aaron","Naughton","CD_I1002404"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",18,"BPL","James","O'Donnell","CD_I1032966"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",20,"R","Ed","Richards","CD_I1008280"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",9,"RR","Ryley","Sanders","CD_I1017939"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",23,"FPL","Laitham","Vandermeer","CD_I1005000"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",14,"WR","Rhylee","West","CD_I1006127"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",34,"WL","Bailey","Williams","CD_I992351"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",34,"HBFR","Jackson","Archer","CD_I1020968"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",30,"BPL","Charlie","Comben","CD_I1015781"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",4,"FB","Aidan","Corr","CD_I294508"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",25,"FPL","Paul","Curtis","CD_I1002947"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",5,"CHB","Caleb","Daniel","CD_I295136"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",28,"FF","Jack","Darling","CD_I290838"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",9,"C","Luke","Davies-Uniacke","CD_I1002267"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",46,"INT","Robert","Hansen Jr","CD_I1023144"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",41,"INT","Jacob","Konstanty","CD_I1023530"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",20,"CHF","Nick","Larkey","CD_I1001017"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",19,"BPR","Griffin","Logue","CD_I997933"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",11,"INT","Luke","McDonald","CD_I296355"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",10,"HFFR","Colby","McKercher","CD_I1024272"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",2,"WL","Finn","O'Sullivan","CD_I1028495"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",26,"R","Luke","Parker","CD_I290778"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",29,"INT","Will","Phillips","CD_I1012829"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",24,"RR","Tom","Powell","CD_I1011659"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",8,"HBFL","Bailey","Scott","CD_I1006058"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",3,"HFFL","Harry","Sheezel","CD_I1023518"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",12,"WR","Jy","Simpkin","CD_I993998"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",13,"SUB","Darcy","Tucker","CD_I993816"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",38,"RK","Tristan","Xerri","CD_I1004965"
1,"Marvel Stadium","Western Bulldogs","North Melbourne",44,"FPR","Cameron","Zurhaar","CD_I998484"
1,"MCG","Collingwood","Port Adelaide",14,"RK","Darcy","Cameron","CD_I990291"
1,"MCG","Collingwood","Port Adelaide",25,"WR","Jack","Crisp","CD_I293871"
1,"MCG","Collingwood","Port Adelaide",7,"HBFL","Josh","Daicos","CD_I1005054"
1,"MCG","Collingwood","Port Adelaide",35,"R","Nick","Daicos","CD_I1023261"
1,"MCG","Collingwood","Port Adelaide",5,"FPL","Jamie","Elliott","CD_I293801"
1,"MCG","Collingwood","Port Adelaide",23,"INT","Bobby","Hill","CD_I1006148"
1,"MCG","Collingwood","Port Adelaide",9,"HBFR","Dan","Houston","CD_I994295"
1,"MCG","Collingwood","Port Adelaide",38,"INT","Jeremy","Howe","CD_I291313"
1,"MCG","Collingwood","Port Adelaide",1,"WL","Patrick","Lipinski","CD_I1003130"
1,"MCG","Collingwood","Port Adelaide",44,"INT","Ned","Long","CD_I1017124"
1,"MCG","Collingwood","Port Adelaide",4,"BPL","Brayden","Maynard","CD_I992010"
1,"MCG","Collingwood","Port Adelaide",31,"FPR","Beau","McCreery","CD_I1004757"
1,"MCG","Collingwood","Port Adelaide",26,"CHB","Reef","McInnes","CD_I1013278"
1,"MCG","Collingwood","Port Adelaide",11,"CHF","Daniel","McStay","CD_I297504"
1,"MCG","Collingwood","Port Adelaide",28,"INT","Tim","Membrey","CD_I294596"
1,"MCG","Collingwood","Port Adelaide",41,"FF","Brody","Mihocek","CD_I291849"
1,"MCG","Collingwood","Port Adelaide",30,"FB","Darcy","Moore","CD_I298288"
1,"MCG","Collingwood","Port Adelaide",10,"SUB","Scott","Pendlebury","CD_I260257"
1,"MCG","Collingwood","Port Adelaide",12,"C","Harry","Perryman","CD_I998205"
1,"MCG","Collingwood","Port Adelaide",3,"BPR","Isaac","Quaynor","CD_I1008089"
1,"MCG","Collingwood","Port Adelaide",8,"HFFL","Lachie","Schultz","CD_I1000860"
1,"MCG","Collingwood","Port Adelaide",22,"RR","Steele","Sidebottom","CD_I280965"
1,"MCG","Collingwood","Port Adelaide",33,"HFFR","Lachlan","Sullivan","CD_I998480"
1,"MCG","Collingwood","Port Adelaide",21,"FB","Aliir","Aliir","CD_I294469"
1,"MCG","Collingwood","Port Adelaide",14,"CHB","Miles","Bergman","CD_I1009191"
1,"MCG","Collingwood","Port Adelaide",5,"INT","Joe","Berry","CD_I1028529"
1,"MCG","Collingwood","Port Adelaide",10,"INT","Travis","Boak","CD_I250365"
1,"MCG","Collingwood","Port Adelaide",7,"WL","Jase","Burgoyne","CD_I1013462"
1,"MCG","Collingwood","Port Adelaide",3,"SUB","Ryan","Burton","CD_I992128"
1,"MCG","Collingwood","Port Adelaide",33,"HFFL","Darcy","Byrne-Jones","CD_I991930"
1,"MCG","Collingwood","Port Adelaide",28,"C","Willem","Drew","CD_I1000972"
1,"MCG","Collingwood","Port Adelaide",22,"HBFL","Logan","Evans","CD_I1019938"
1,"MCG","Collingwood","Port Adelaide",6,"HBFR","Kane","Farrell","CD_I1002253"
1,"MCG","Collingwood","Port Adelaide",11,"BPL","Jeremy","Finlayson","CD_I298111"
1,"MCG","Collingwood","Port Adelaide",19,"FF","Mitch","Georgiades","CD_I1010174"
1,"MCG","Collingwood","Port Adelaide",18,"R","Jason","Horne-Francis","CD_I1011640"
1,"MCG","Collingwood","Port Adelaide",34,"BPR","Lachie","Jones","CD_I1011583"
1,"MCG","Collingwood","Port Adelaide",12,"FPR","Jack","Lukosius","CD_I1004095"
1,"MCG","Collingwood","Port Adelaide",44,"WR","Jackson","Mead","CD_I1005326"
1,"MCG","Collingwood","Port Adelaide",2,"FPL","Sam","Powell-Pepper","CD_I993979"
1,"MCG","Collingwood","Port Adelaide",35,"CHF","Joe","Richards","CD_I1008239"
1,"MCG","Collingwood","Port Adelaide",15,"HFFR","Willie","Rioli","CD_I296225"
1,"MCG","Collingwood","Port Adelaide",1,"RR","Connor","Rozee","CD_I1001299"
1,"MCG","Collingwood","Port Adelaide",8,"INT","Josh","Sinn","CD_I1017078"
1,"MCG","Collingwood","Port Adelaide",24,"RK","Jordon","Sweet","CD_I992330"
1,"MCG","Collingwood","Port Adelaide",16,"INT","Ollie","Wines","CD_I294318"
1,"Adelaide Oval","Adelaide Crows","St Kilda",5,"INT","Matt","Crouch","CD_I297401"
1,"Adelaide Oval","Adelaide Crows","St Kilda",44,"WL","Isaac","Cumming","CD_I1001396"
1,"Adelaide Oval","Adelaide Crows","St Kilda",6,"INT","Daniel","Curtin","CD_I1024023"
1,"Adelaide Oval","Adelaide Crows","St Kilda",12,"C","Jordan","Dawson","CD_I992242"
1,"Adelaide Oval","Adelaide Crows","St Kilda",34,"SUB","Sid","Draper","CD_I1022607"
1,"Adelaide Oval","Adelaide Crows","St Kilda",32,"FPL","Darcy","Fogarty","CD_I999331"
1,"Adelaide Oval","Adelaide Crows","St Kilda",20,"INT","Mitchell","Hinge","CD_I1004863"
1,"Adelaide Oval","Adelaide Crows","St Kilda",48,"FB","Mark","Keane","CD_I1013974"
1,"Adelaide Oval","Adelaide Crows","St Kilda",2,"HFFL","Ben","Keays","CD_I993946"
1,"Adelaide Oval","Adelaide Crows","St Kilda",29,"BPR","Rory","Laird","CD_I293222"
1,"Adelaide Oval","Adelaide Crows","St Kilda",16,"HBFR","Max","Michalanney","CD_I1015370"
1,"Adelaide Oval","Adelaide Crows","St Kilda",30,"HBFL","Wayne","Milera","CD_I990882"
1,"Adelaide Oval","Adelaide Crows","St Kilda",9,"CHB","Nick","Murray","CD_I1008230"
1,"Adelaide Oval","Adelaide Crows","St Kilda",28,"FPR","Alex","Neal-Bullen","CD_I296420"
1,"Adelaide Oval","Adelaide Crows","St Kilda",43,"RK","Reilly","O'Brien","CD_I297523"
1,"Adelaide Oval","Adelaide Crows","St Kilda",25,"R","James","Peatling","CD_I1006013"
1,"Adelaide Oval","Adelaide Crows","St Kilda",8,"INT","Josh","Rachele","CD_I1017051"
1,"Adelaide Oval","Adelaide Crows","St Kilda",23,"HFFR","Izak","Rankine","CD_I1001195"
1,"Adelaide Oval","Adelaide Crows","St Kilda",38,"WR","Lachlan","Sholl","CD_I1006136"
1,"Adelaide Oval","Adelaide Crows","St Kilda",14,"RR","Jake","Soligo","CD_I1017109"
1,"Adelaide Oval","Adelaide Crows","St Kilda",7,"CHF","Riley","Thilthorpe","CD_I1008384"
1,"Adelaide Oval","Adelaide Crows","St Kilda",13,"FF","Taylor","Walker","CD_I280506"
1,"Adelaide Oval","Adelaide Crows","St Kilda",24,"BPL","Josh","Worrell","CD_I1011981"
1,"Adelaide Oval","Adelaide Crows","St Kilda",31,"FPR","Harry","Boyd","CD_I1000958"
1,"Adelaide Oval","Adelaide Crows","St Kilda",13,"HBFR","Ryan","Byrnes","CD_I1011994"
1,"Adelaide Oval","Adelaide Crows","St Kilda",47,"FF","Anthony","Caminiti","CD_I1023784"
1,"Adelaide Oval","Adelaide Crows","St Kilda",11,"SUB","Hunter","Clark","CD_I1002264"
1,"Adelaide Oval","Adelaide Crows","St Kilda",21,"FB","Zaine","Cordy","CD_I991939"
1,"Adelaide Oval","Adelaide Crows","St Kilda",34,"INT","Hugo","Garcia","CD_I1027790"
1,"Adelaide Oval","Adelaide Crows","St Kilda",40,"INT","Max","Hall","CD_I1020855"
1,"Adelaide Oval","Adelaide Crows","St Kilda",24,"INT","Angus","Hastie","CD_I1027872"
1,"Adelaide Oval","Adelaide Crows","St Kilda",1,"HFFR","Jack","Higgins","CD_I1002227"
1,"Adelaide Oval","Adelaide Crows","St Kilda",8,"WL","Bradley","Hill","CD_I295584"
1,"Adelaide Oval","Adelaide Crows","St Kilda",3,"HFFL","Zak","Jones","CD_I991988"
1,"Adelaide Oval","Adelaide Crows","St Kilda",6,"R","Jack","Macrae","CD_I295467"
1,"Adelaide Oval","Adelaide Crows","St Kilda",19,"RK","Rowan","Marshall","CD_I992468"
1,"Adelaide Oval","Adelaide Crows","St Kilda",45,"INT","Liam","O'Connell","CD_I1035198"
1,"Adelaide Oval","Adelaide Crows","St Kilda",27,"HBFL","Arie","Schoenmaker","CD_I1024279"
1,"Adelaide Oval","Adelaide Crows","St Kilda",35,"C","Jack","Sinclair","CD_I994389"
1,"Adelaide Oval","Adelaide Crows","St Kilda",9,"RR","Jack","Steele","CD_I296205"
1,"Adelaide Oval","Adelaide Crows","St Kilda",7,"CHB","Nasiah","Wanganeen-Milera","CD_I1015507"
1,"Adelaide Oval","Adelaide Crows","St Kilda",29,"BPR","Jimmy","Webster","CD_I290757"
1,"Adelaide Oval","Adelaide Crows","St Kilda",44,"BPL","Callum","Wilkie","CD_I296422"
1,"Adelaide Oval","Adelaide Crows","St Kilda",22,"FPL","Darcy","Wilson","CD_I1027875"
1,"Adelaide Oval","Adelaide Crows","St Kilda",2,"CHF","Marcus","Windhager","CD_I1023270"
1,"Adelaide Oval","Adelaide Crows","St Kilda",32,"WR","Mason","Wood","CD_I295340"
1,"MCG","Melbourne","GWS GIANTS",17,"HBFR","Jake","Bowey","CD_I1012825"
1,"MCG","Melbourne","GWS GIANTS",37,"FPR","Kade","Chandler","CD_I1005330"
1,"MCG","Melbourne","GWS GIANTS",31,"FPL","Bayley","Fritsch","CD_I1001438"
1,"MCG","Melbourne","GWS GIANTS",11,"RK","Max","Gawn","CD_I290528"
1,"MCG","Melbourne","GWS GIANTS",43,"HFFL","Jack","Henderson","CD_I1008183"
1,"MCG","Melbourne","GWS GIANTS",22,"INT","Blake","Howes","CD_I1017122"
1,"MCG","Melbourne","GWS GIANTS",21,"CHF","Matthew","Jefferson","CD_I1023486"
1,"MCG","Melbourne","GWS GIANTS",42,"INT","Aidan","Johnson","CD_I1024173"
1,"MCG","Melbourne","GWS GIANTS",15,"R","Ed","Langdon","CD_I298264"
1,"MCG","Melbourne","GWS GIANTS",19,"SUB","Harvey","Langford","CD_I1028546"
1,"MCG","Melbourne","GWS GIANTS",8,"CHB","Jake","Lever","CD_I298281"
1,"MCG","Melbourne","GWS GIANTS",20,"WR","Xavier","Lindsay","CD_I1028531"
1,"MCG","Melbourne","GWS GIANTS",25,"FB","Tom","McDonald","CD_I291533"
1,"MCG","Melbourne","GWS GIANTS",13,"RR","Clayton","Oliver","CD_I996701"
1,"MCG","Melbourne","GWS GIANTS",5,"C","Christian","Petracca","CD_I298210"
1,"MCG","Melbourne","GWS GIANTS",35,"BPL","Harrison","Petty","CD_I1008893"
1,"MCG","Melbourne","GWS GIANTS",24,"INT","Trent","Rivers","CD_I1009378"
1,"MCG","Melbourne","GWS GIANTS",3,"BPR","Christian","Salem","CD_I296359"
1,"MCG","Melbourne","GWS GIANTS",30,"INT","Harry","Sharp","CD_I1007099"
1,"MCG","Melbourne","GWS GIANTS",32,"WL","Tom","Sparrow","CD_I999391"
1,"MCG","Melbourne","GWS GIANTS",2,"FF","Jacob","van Rooyen","CD_I1017720"
1,"MCG","Melbourne","GWS GIANTS",7,"HFFR","Jack","Viney","CD_I291902"
1,"MCG","Melbourne","GWS GIANTS",6,"HBFL","Caleb","Windsor","CD_I1027821"
1,"MCG","Melbourne","GWS GIANTS",7,"HBFR","Lachie","Ash","CD_I1009253"
1,"MCG","Melbourne","GWS GIANTS",14,"RR","Toby","Bedford","CD_I1008139"
1,"MCG","Melbourne","GWS GIANTS",46,"HFFL","Callum","Brown","CD_I1014038"
1,"MCG","Melbourne","GWS GIANTS",44,"CHB","Jack","Buckley","CD_I1009708"
1,"MCG","Melbourne","GWS GIANTS",5,"FF","Aaron","Cadman","CD_I1019038"
1,"MCG","Melbourne","GWS GIANTS",17,"R","Finn","Callaghan","CD_I1023266"
1,"MCG","Melbourne","GWS GIANTS",3,"WR","Stephen","Coniglio","CD_I291969"
1,"MCG","Melbourne","GWS GIANTS",16,"HFFR","Brent","Daniels","CD_I1002251"
1,"MCG","Melbourne","GWS GIANTS",12,"INT","Tom","Green","CD_I1009528"
1,"MCG","Melbourne","GWS GIANTS",4,"CHF","Toby","Greene","CD_I295344"
1,"MCG","Melbourne","GWS GIANTS",35,"SUB","Max","Gruzewski","CD_I1027921"
1,"MCG","Melbourne","GWS GIANTS",27,"BPR","Harry","Himmelberg","CD_I993107"
1,"MCG","Melbourne","GWS GIANTS",39,"BPL","Connor","Idun","CD_I1008083"
1,"MCG","Melbourne","GWS GIANTS",2,"FPL","Darcy","Jones","CD_I1020650"
1,"MCG","Melbourne","GWS GIANTS",25,"RK","Lachlan","Keeffe","CD_I290314"
1,"MCG","Melbourne","GWS GIANTS",22,"C","Josh","Kelly","CD_I296347"
1,"MCG","Melbourne","GWS GIANTS",30,"INT","James","Leake","CD_I1032119"
1,"MCG","Melbourne","GWS GIANTS",33,"INT","Xavier","O'Halloran","CD_I1006135"
1,"MCG","Melbourne","GWS GIANTS",18,"INT","Conor","Stone","CD_I1015862"
1,"MCG","Melbourne","GWS GIANTS",15,"FB","Sam","Taylor","CD_I1005247"
1,"MCG","Melbourne","GWS GIANTS",8,"FPR","Callan","Ward","CD_I280109"
1,"MCG","Melbourne","GWS GIANTS",10,"WL","Jacob","Wehr","CD_I1004530"
1,"MCG","Melbourne","GWS GIANTS",6,"HBFL","Lachie","Whitfield","CD_I294305"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",12,"FF","Oscar","Allen","CD_I1004385"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",3,"HBFR","Liam","Baker","CD_I1000223"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",10,"INT","Tyler","Brockman","CD_I1013511"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",28,"INT","Tom","Cole","CD_I993820"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",15,"HFFR","Jamie","Cripps","CD_I290826"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",43,"HBFL","Tyrell","Dewar","CD_I1023142"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",14,"WR","Liam","Duggan","CD_I298268"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",42,"FB","Harry","Edwards","CD_I1011437"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",25,"RK","Matt","Flynn","CD_I993902"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",7,"BPL","Reuben","Ginbey","CD_I1023025"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",17,"HFFL","Jack","Graham","CD_I990827"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",8,"INT","Elijah","Hewett","CD_I1020670"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",19,"BPR","Brady","Hough","CD_I1023167"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",5,"WL","Jayden","Hunt","CD_I994385"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",44,"RR","Jack","Hutchinson","CD_I1036098"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",11,"C","Tim","Kelly","CD_I295898"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",13,"FPR","Noah","Long","CD_I1023496"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",23,"SUB","Ryan","Maric","CD_I1029416"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",20,"CHB","Jeremy","McGovern","CD_I294859"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",16,"FPL","Matthew","Owies","CD_I1013973"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",22,"INT","Archer","Reid","CD_I1027693"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",9,"R","Harley","Reid","CD_I1023492"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",2,"CHF","Jake","Waterman","CD_I996554"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",9,"HFFR","Ben","Ainsworth","CD_I998130"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",15,"R","Noah","Anderson","CD_I1009199"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",10,"CHB","Charlie","Ballard","CD_I1008882"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",35,"INT","Connor","Budarick","CD_I1008454"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",33,"WR","Sam","Clohesy","CD_I1013257"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",25,"FB","Sam","Collins","CD_I295446"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",26,"HFFL","Will","Graham","CD_I1026960"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",7,"INT","Nick","Holman","CD_I297456"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",19,"RR","Bailey","Humphrey","CD_I1023500"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",40,"INT","Joel","Jeffrey","CD_I1005992"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",34,"FF","Ben","King","CD_I1006144"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",22,"FPL","Ben","Long","CD_I993917"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",11,"CHF","Touk","Miller","CD_I298272"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",2,"HBFL","John","Noble","CD_I1000072"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",27,"BPL","Wil","Powell","CD_I1007881"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",20,"FPR","Ethan","Read","CD_I1027033"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",17,"HBFR","Daniel","Rioli","CD_I1000981"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",29,"INT","Jake","Rogers","CD_I1018123"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",18,"C","Matt","Rowell","CD_I1009208"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",6,"SUB","Alex","Sexton","CD_I294643"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",32,"BPR","Bodhi","Uwland","CD_I1017665"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",14,"WL","Lachie","Weller","CD_I298524"
1,"Optus Stadium","West Coast Eagles","Gold Coast SUNS",28,"RK","Jarrod","Witts","CD_I291975"
2,"MCG","Carlton","Hawthorn",13,"WL","Blake","Acres","CD_I296294"
2,"MCG","Carlton","Hawthorn",21,"WR","Lucas","Camporeale","CD_I1022452"
2,"MCG","Carlton","Hawthorn",5,"INT","Adam","Cerra","CD_I1002239"
2,"MCG","Carlton","Hawthorn",46,"HFFR","Matthew","Cottrell","CD_I1008154"
2,"MCG","Carlton","Hawthorn",2,"HBFL","Lachlan","Cowan","CD_I1021353"
2,"MCG","Carlton","Hawthorn",9,"C","Patrick","Cripps","CD_I990704"
2,"MCG","Carlton","Hawthorn",30,"FF","Charlie","Curnow","CD_I996731"
2,"MCG","Carlton","Hawthorn",12,"RK","Tom","De Koning","CD_I1004912"
2,"MCG","Carlton","Hawthorn",15,"FPR","Sam","Docherty","CD_I295518"
2,"MCG","Carlton","Hawthorn",8,"HFFL","Lachie","Fogarty","CD_I1002228"
2,"MCG","Carlton","Hawthorn",26,"INT","Nick","Haynes","CD_I295265"
2,"MCG","Carlton","Hawthorn",29,"R","George","Hewett","CD_I294036"
2,"MCG","Carlton","Hawthorn",4,"CHB","Oliver","Hollands","CD_I1023495"
2,"MCG","Carlton","Hawthorn",17,"FPL","Brodie","Kemp","CD_I1009241"
2,"MCG","Carlton","Hawthorn",36,"SUB","Cooper","Lord","CD_I1032108"
2,"MCG","Carlton","Hawthorn",11,"BPR","Mitch","McGovern","CD_I297255"
2,"MCG","Carlton","Hawthorn",3,"INT","Jesse","Motlop","CD_I1017700"
2,"MCG","Carlton","Hawthorn",42,"HBFR","Adam","Saad","CD_I295461"
2,"MCG","Carlton","Hawthorn",1,"FB","Jack","Silvagni","CD_I1001028"
2,"MCG","Carlton","Hawthorn",18,"RR","Sam","Walsh","CD_I1006094"
2,"MCG","Carlton","Hawthorn",23,"BPL","Jacob","Weitering","CD_I993832"
2,"MCG","Carlton","Hawthorn",6,"INT","Zac","Williams","CD_I294685"
2,"MCG","Carlton","Hawthorn",33,"CHF","Lewis","Young","CD_I997316"
2,"MCG","Carlton","Hawthorn",10,"WL","Karl","Amon","CD_I297354"
2,"MCG","Carlton","Hawthorn",37,"BPL","Tom","Barrass","CD_I990290"
2,"MCG","Carlton","Hawthorn",24,"WR","Josh","Battle","CD_I998134"
2,"MCG","Carlton","Hawthorn",18,"FF","Mabior","Chol","CD_I994077"
2,"MCG","Carlton","Hawthorn",16,"HBFR","Massimo","D'Ambrosio","CD_I1005144"
2,"MCG","Carlton","Hawthorn",12,"RR","Will","Day","CD_I1008550"
2,"MCG","Carlton","Hawthorn",33,"FPL","Jack","Ginnivan","CD_I1012857"
2,"MCG","Carlton","Hawthorn",19,"SUB","Jack","Gunston","CD_I291351"
2,"MCG","Carlton","Hawthorn",15,"FB","Blake","Hardwick","CD_I993794"
2,"MCG","Carlton","Hawthorn",4,"CHB","Jarman","Impey","CD_I296254"
2,"MCG","Carlton","Hawthorn",9,"INT","Changkuoth","Jiath","CD_I998390"
2,"MCG","Carlton","Hawthorn",31,"HFFL","Connor","Macdonald","CD_I1017094"
2,"MCG","Carlton","Hawthorn",28,"INT","Cam","Mackenzie","CD_I1023482"
2,"MCG","Carlton","Hawthorn",20,"INT","Finn","Maginness","CD_I1009421"
2,"MCG","Carlton","Hawthorn",17,"RK","Lloyd","Meek","CD_I1000980"
2,"MCG","Carlton","Hawthorn",13,"R","Dylan","Moore","CD_I1006314"
2,"MCG","Carlton","Hawthorn",1,"C","Harry","Morrison","CD_I1000963"
2,"MCG","Carlton","Hawthorn",11,"HFFR","Conor","Nash","CD_I1007124"
2,"MCG","Carlton","Hawthorn",3,"FPR","Jai","Newcombe","CD_I1020895"
2,"MCG","Carlton","Hawthorn",6,"BPR","James","Sicily","CD_I297566"
2,"MCG","Carlton","Hawthorn",25,"INT","Josh","Ward","CD_I1017110"
2,"MCG","Carlton","Hawthorn",34,"CHF","Nick","Watson","CD_I1023473"
2,"MCG","Carlton","Hawthorn",23,"HBFL","Josh","Weddle","CD_I1027935"
2,"MCG","Western Bulldogs","Collingwood",13,"SUB","Oskar","Baker","CD_I1008855"
2,"MCG","Western Bulldogs","Collingwood",29,"HBFL","Lachlan","Bramble","CD_I1000864"
2,"MCG","Western Bulldogs","Collingwood",31,"HBFR","Bailey","Dale","CD_I996708"
2,"MCG","Western Bulldogs","Collingwood",10,"FF","Sam","Darcy","CD_I1017126"
2,"MCG","Western Bulldogs","Collingwood",42,"WR","Sam","Davidson","CD_I1036123"
2,"MCG","Western Bulldogs","Collingwood",26,"INT","Josh","Dolan","CD_I1034235"
2,"MCG","Western Bulldogs","Collingwood",15,"BPR","Taylor","Duryea","CD_I290085"
2,"MCG","Western Bulldogs","Collingwood",44,"RK","Tim","English","CD_I1004592"
2,"MCG","Western Bulldogs","Collingwood",27,"BPL","Joel","Freijah","CD_I1027704"
2,"MCG","Western Bulldogs","Collingwood",12,"WL","Harvey","Gallagher","CD_I1017087"
2,"MCG","Western Bulldogs","Collingwood",22,"FPR","James","Harmes","CD_I297899"
2,"MCG","Western Bulldogs","Collingwood",32,"INT","Arthur","Jones","CD_I1020586"
